     Depth,PVelocity,SVelocity
55.44,6578.95,3846.15
55.49,6756.76,3846.15
55.54,6756.76,3787.88
55.59,6756.76,3787.88
55.64,6944.44,3787.88
55.69,6944.44,3731.34
55.74,6578.95,3731.34
55.79,6756.76,3731.34
55.84,6944.44,3676.47
55.89,6944.44,3676.47
55.94,6578.95,3676.47
55.99,6944.44,3623.19
56.04,6756.76,3676.47
56.09,6756.76,3676.47
56.14,6097.56,3731.34
56.19,6578.95,3731.34
56.24,6578.95,3731.34
56.29,6578.95,3676.47
56.34,6250,3623.19
56.39,5813.95,3571.43
56.44,6097.56,3571.43
56.49,5681.82,3571.43
56.54,6097.56,3571.43
56.59,5952.38,3571.43
56.64,6097.56,3571.43
56.69,6250,3571.43
56.74,6458.33,3623.19
56.79,6966.29,3731.34
56.84,8732.39,3787.88
56.89,7469.88,3731.34
56.94,6262.63,3731.34
56.99,5740.74,3676.47
57.04,6250,3676.47
57.09,6250,3623.19
57.14,6097.56,3571.43
57.19,6250,3623.19
57.24,5813.95,3676.47
57.29,5952.38,3676.47
57.34,6578.95,3571.43
57.39,6250,3623.19
57.44,6262.63,3571.43
57.49,6262.63,3571.43
57.54,5904.76,3571.43
57.59,5299.15,3424.66
57.64,5123.97,3378.38
57.69,5299.15,3333.33
57.74,5434.78,3246.75
57.79,5434.78,3246.75
57.84,5434.78,3125
57.89,5434.78,3048.78
57.94,5434.78,2941.18
57.99,5813.95,3048.78
58.04,6097.56,3125
58.09,6097.56,3164.56
58.14,6410.26,3125
58.19,6578.95,3246.75
58.24,7142.86,3378.38
58.29,7142.86,3472.22
58.34,6944.44,3472.22
58.39,6756.76,3571.43
58.44,6578.95,3676.47
58.49,6250,3676.47
58.54,6578.95,3731.34
58.59,6410.26,3731.34
58.64,6578.95,3731.34
58.69,6250,3731.34
58.74,6250,3731.34
58.79,6756.76,3731.34
58.84,6250,3731.34
58.89,6756.76,3731.34
58.94,6578.95,3676.47
58.99,6410.26,3731.34
59.04,6097.56,3731.34
59.09,6756.76,3731.34
59.14,6410.26,3731.34
59.19,6756.76,3787.88
59.24,6944.44,3787.88
59.29,6756.76,3846.15
59.34,6097.56,3846.15
59.39,6756.76,3846.15
59.44,6578.95,3846.15
59.49,6756.76,3846.15
59.54,6578.95,3846.15
59.59,6944.44,3846.15
59.64,6944.44,3846.15
59.69,6756.76,3846.15
59.74,6944.44,3846.15
59.79,6578.95,3846.15
59.84,6944.44,3846.15
59.89,6944.44,3846.15
59.94,-999,-999
59.99,-999,-999
60.04,-999,-999
