Depth,PVelocity,SVelocity
48.99,7352.94,3676.47
49.04,7352.94,3676.47
49.09,7352.94,3676.47
49.14,7352.94,3731.34
49.19,7352.94,3731.34
49.24,7352.94,3731.34
49.29,7352.94,3731.34
49.34,7352.94,3731.34
49.39,7352.94,3731.34
49.44,7142.86,3787.88
49.49,7142.86,3787.88
49.54,7142.86,3731.34
49.59,7142.86,3731.34
49.64,7142.86,3731.34
49.69,7142.86,3731.34
49.74,7142.86,3731.34
49.79,7142.86,3731.34
49.84,7142.86,3731.34
49.89,7142.86,3731.34
49.94,7142.86,3731.34
49.99,7142.86,3731.34
50.04,7142.86,3731.34
50.09,6944.44,3731.34
50.14,6944.44,3731.34
50.19,6944.44,3731.34
50.24,6944.44,3731.34
50.29,6944.44,3731.34
50.34,6944.44,3731.34
50.39,6756.76,3731.34
50.44,6756.76,3731.34
50.49,6756.76,3731.34
50.54,6578.95,3731.34
50.59,6578.95,3731.34
50.64,6578.95,3731.34
50.69,6410.26,3731.34
50.74,6410.26,3731.34
50.79,6410.26,3731.34
50.84,6250,3731.34
50.89,6250,3676.47
50.94,6250,3676.47
50.99,6097.56,3623.19
51.04,6097.56,3623.19
51.09,6097.56,3571.43
51.14,6097.56,3571.43
51.19,5952.38,3521.13
51.24,5952.38,3472.22
51.29,5952.38,3424.66
51.34,5813.95,3378.38
51.39,5813.95,3378.38
51.44,5813.95,3333.33
51.49,5813.95,3333.33
51.54,5813.95,3289.47
51.59,5813.95,3205.13
51.64,5813.95,3125
51.69,5681.82,3125
51.74,5681.82,3125
51.79,5555.56,3125
51.84,5555.56,3164.56
51.89,5681.82,3205.13
51.94,5813.95,3246.75
51.99,6097.56,3289.47
52.04,6097.56,3333.33
52.09,6097.56,3333.33
52.14,6250,3333.33
52.19,6250,3378.38
52.24,6250,3378.38
52.29,6250,3424.66
52.34,6250,3472.22
52.39,6410.26,3472.22
52.44,6410.26,3521.13
52.49,6578.95,3571.43
52.54,6578.95,3571.43
52.59,6756.76,3571.43
52.64,6944.44,3623.19
52.69,6944.44,3623.19
52.74,6944.44,3623.19
52.79,7142.86,3623.19
52.84,7142.86,3623.19
52.89,7352.94,3676.47
52.94,7352.94,3676.47
52.99,7352.94,3676.47
53.04,7352.94,3676.47
53.09,7352.94,3731.34
53.14,7352.94,3731.34
53.19,7352.94,3731.34
53.24,7352.94,3731.34
53.29,7352.94,3731.34
53.34,7352.94,3731.34
53.39,7352.94,3731.34
53.44,7352.94,3731.34
53.49,7352.94,3731.34
53.54,7352.94,3731.34
53.59,7352.94,3731.34
53.64,7352.94,3731.34
53.69,7352.94,3676.47
53.74,7352.94,3676.47
53.79,7352.94,3676.47
53.84,7352.94,3676.47
53.89,7352.94,3676.47
53.94,7352.94,3676.47
53.99,7352.94,3676.47
